122,2600,0,0,2
132,3120,0,0,1
92,3120,78,30,2
85,3120,78,39,2
106,3120,78,24,2
85,2600,48,24,2
106,2340,60,39,2
92,2340,60,24,2
85,3120,48,30,2
85,2340,60,30,2
106,2600,48,30,2
54,3120,40,84,2
54,2340,32,67,1
44,2340,52,67,2
47,2340,52,109,1
47,2600,32,109,2
44,2600,52,84,2
44,3120,40,67,2
47,3120,40,109,1
44,2600,40,109,1
133,2600,75,40,2
133,2600,97,65,2
133,2340,97,50,2
103,2340,60,65,2
113,2600,97,40,2
113,2340,60,50,2
113,3120,60,40,2
133,3120,60,65,2
113,2600,75,50,2
263,3120,150,75,2
203,2340,195,60,2
263,2340,120,60,2
223,2340,195,97,2
223,2600,120,97,2
203,2600,195,75,2
203,3120,150,60,2
203,2600,150,97,2
223,3120,150,97,1
107,2600,90,44,2
107,2600,117,71,2
107,2340,117,55,2
82,2340,72,71,2
90,2600,117,44,2
90,2340,72,55,2
90,3120,72,44,2
107,3120,72,71,2
90,2600,90,55,2
195,3120,0,0,2
177,3120,0,0,2
231,3120,0,0,2
177,2600,0,0,1
231,2340,0,0,2
195,2340,0,0,1
177,3120,0,0,2
177,2340,0,0,1
231,2600,0,0,2
138,3120,104,160,2
126,3120,104,208,2
163,3120,104,128,2
126,2600,64,128,1
163,2340,80,208,2
138,2340,80,128,2
126,3120,64,160,2
126,2340,80,160,2
163,2600,64,160,2
97,2220,0,0,2
76,1665,0,0,2
97,1665,0,0,1
83,1665,0,0,1
83,1850,0,0,2
76,1850,0,0,2
76,2220,0,0,2
76,1850,0,0,2
83,2220,0,0,2
131,162,0,0,2
101,121,0,0,1
131,121,0,0,1
111,121,0,0,1
111,135,0,0,1
101,135,0,0,1
101,162,0,0,2
101,135,0,0,1
111,162,0,0,1
97,218,50,28,2
97,218,65,45,2
97,196,65,35,1
79,196,40,45,1
85,218,65,28,2
85,196,40,35,2
85,262,40,28,2
97,262,40,45,2
85,218,50,35,2
257,60,160,105,2
195,45,208,84,2
257,45,128,84,2
216,45,208,136,2
216,50,128,136,2
195,50,208,105,2
195,60,160,84,2
195,50,160,136,2
216,60,160,136,2
92,179,60,24,2
92,179,78,39,1
92,161,78,30,1
74,161,48,39,1
80,179,78,24,1
80,161,48,30,1
80,215,48,24,2
92,215,48,39,2
80,179,60,30,1
292,168,190,110,2
224,126,247,88,2
292,126,152,88,2
247,126,247,143,2
247,140,152,143,2
224,140,247,110,2
224,168,190,88,2
224,140,190,143,2
247,168,190,143,2
132,259,60,45,3
102,194,78,36,3
132,194,48,36,3
112,194,78,58,3
112,216,48,58,3
102,216,78,45,3
102,259,60,36,3
102,216,60,58,3
112,259,60,58,3
240,20,160,115,2
185,15,208,92,2
240,15,128,92,2
203,15,208,149,2
203,17,128,149,2
185,17,208,115,2
185,20,160,92,2
185,17,160,149,2
203,20,160,149,2
186,81,210,88,2
186,81,273,143,2
186,73,273,110,2
165,73,168,143,2
172,81,273,88,2
172,73,168,110,2
172,97,168,88,2
186,97,168,143,2
172,81,210,110,2
120,50,78,35,2
141,50,78,28,1
109,50,78,45,2
109,42,48,28,2
141,38,60,45,2
120,38,60,28,1
109,50,48,35,1
109,38,60,35,1
141,42,48,35,2
113,60,80,40,2
113,60,104,65,1
113,54,104,50,2
92,54,64,65,2
99,60,104,40,2
99,54,64,50,2
99,72,64,40,2
113,72,64,65,2
99,60,80,50,2
215,84,140,72,2
215,76,182,90,2
215,84,182,117,2
169,76,112,117,2
184,84,182,72,2
184,76,112,90,2
184,101,112,72,2
215,101,112,117,2
184,84,140,90,2
206,71,135,56,2
206,71,175,91,2
206,64,175,70,2
157,64,108,91,2
173,71,175,56,2
173,64,108,70,2
173,85,108,56,2
206,85,108,91,2
173,71,135,70,2
140,78,90,60,2
110,58,117,48,2
140,58,72,48,2
120,58,117,78,2
120,65,72,78,2
110,65,117,60,2
110,78,90,48,1
110,65,90,78,2
120,78,90,78,2
147,50,60,35,2
116,38,78,28,3
147,38,48,28,3
126,38,78,45,2
126,42,48,45,2
116,42,78,35,3
116,50,60,28,3
116,42,60,45,3
126,50,60,45,3
202,110,150,240,2
202,83,120,192,2
155,83,195,192,2
171,83,195,312,2
171,92,120,312,2
155,110,150,192,2
155,92,195,240,2
155,92,150,312,2
171,110,150,312,2
116,72,60,50,2
95,54,78,40,1
116,54,48,40,3
102,54,78,65,2
102,60,48,65,2
95,60,78,50,2
95,72,60,40,2
95,60,60,65,2
102,72,60,65,3
177,101,143,95,2
162,101,143,123,2
208,101,143,76,2
162,84,88,76,2
208,76,110,123,2
177,76,110,76,2
162,101,88,95,2
162,76,110,95,2
208,84,88,95,1
127,85,130,144,2
118,85,130,187,2
145,85,130,115,2
118,71,80,115,2
145,64,100,187,2
127,64,100,115,2
118,85,80,144,2
118,64,100,144,2
145,71,80,144,2
91,46,0,0,2
83,46,0,0,2
108,46,0,0,2
83,38,0,0,2
108,34,0,0,2
91,34,0,0,2
83,46,0,0,2
83,34,0,0,2
108,38,0,0,2
102,72,110,50,2
78,54,143,40,2
102,54,88,40,2
86,54,143,65,2
86,60,88,65,2
78,60,143,50,1
78,72,110,40,1
78,60,110,65,2
86,72,110,65,1
98,48,156,50,2
115,48,156,40,2
90,48,156,65,2
90,40,96,40,2
115,36,120,65,2
98,36,120,40,2
90,48,96,50,2
115,40,96,50,2
90,36,120,50,1
62,76,0,0,2
57,76,0,0,2
72,76,0,0,1
57,63,0,0,2
72,57,0,0,2
62,57,0,0,2
57,76,0,0,2
57,57,0,0,2
72,63,0,0,2
126,156,117,65,2
147,156,117,52,2
115,156,117,84,2
115,130,72,52,1
147,117,90,84,2
115,156,72,65,2
126,117,90,52,2
147,130,72,65,2
115,117,90,65,2
135,156,0,0,2
105,117,0,0,2
135,117,0,0,2
115,117,0,0,2
115,130,0,0,2
105,130,0,0,2
105,156,0,0,2
105,130,0,0,2
115,156,0,0,2
122,145,80,80,2
122,109,64,64,2
95,109,104,64,2
104,109,104,104,2
104,121,64,104,2
95,145,80,64,2
95,121,104,80,2
104,145,80,104,3
95,121,80,104,2
117,70,0,0,2
106,70,0,0,2
139,70,0,0,2
106,58,0,0,1
139,52,0,0,2
117,52,0,0,1
106,70,0,0,1
106,52,0,0,2
139,58,0,0,2
72,48,40,15,2
72,36,32,12,2
59,36,52,12,2
63,36,52,19,2
63,40,32,19,2
59,40,52,15,2
59,48,40,12,1
63,48,40,19,1
59,40,40,19,1
169,100,195,140,2
154,100,195,182,2
200,100,195,112,2
154,83,120,112,2
200,75,150,182,2
169,75,150,112,2
154,100,120,140,2
154,75,150,140,2
200,83,120,140,2
199,100,208,90,2
238,100,208,72,2
180,100,208,117,2
180,83,128,72,1
238,75,160,117,2
180,100,128,90,3
199,75,160,72,1
180,75,160,90,2
238,83,128,90,2
209,100,150,100,2
161,75,195,80,2
209,75,120,80,2
177,75,195,130,2
177,83,120,130,2
161,83,195,100,2
161,100,150,80,2
161,83,150,130,2
177,100,150,130,2
111,83,60,28,3
111,83,78,45,3
90,75,48,45,3
111,75,78,35,3
97,83,78,28,3
97,75,48,35,3
97,100,48,28,3
111,100,48,45,3
97,83,60,35,3
249,100,250,205,2
195,75,325,164,2
249,75,200,164,2
213,75,325,266,2
213,83,200,266,2
195,83,325,205,2
195,100,250,164,2
195,83,250,266,2
213,100,250,266,2
181,100,182,85,2
164,100,182,110,2
164,83,112,68,1
214,100,182,68,2
214,75,140,110,2
181,75,140,68,3
164,100,112,85,2
164,75,140,85,1
214,83,112,85,2
207,5040,214,165,2
189,5040,214,214,2
243,5040,214,132,2
189,4200,132,132,2
243,3780,165,214,2
207,3780,165,132,2
189,5040,132,165,2
189,3780,165,165,2
243,4200,132,165,2
133,4200,120,60,2
133,4200,156,97,2
133,3780,156,75,2
102,3780,96,97,2
112,4200,156,60,2
112,3780,96,75,2
112,5040,96,60,2
133,5040,96,97,2
112,4200,120,75,2
97,5040,0,0,2
111,5040,0,0,2
90,5040,0,0,2
90,4200,0,0,2
111,3780,0,0,2
97,3780,0,0,2
90,5040,0,0,2
90,3780,0,0,2
111,4200,0,0,2
77,5040,117,120,2
70,5040,117,156,2
91,5040,117,96,1
70,4200,72,96,1
91,3780,90,156,1
77,3780,90,96,1
70,5040,72,120,2
70,3780,90,120,1
91,4200,72,120,2
117,4200,80,24,2
117,4200,104,39,2
117,3780,104,30,1
96,3780,64,39,2
103,4200,104,24,2
103,3780,64,30,2
103,5040,64,24,2
117,5040,64,39,2
103,4200,80,30,2
136,5040,104,50,2
125,5040,104,65,2
158,5040,104,40,1
125,4200,64,40,1
158,3780,80,65,1
136,3780,80,40,1
125,5040,64,50,1
125,3780,80,50,1
158,4200,64,50,1
102,5040,78,100,2
93,5040,78,130,2
120,5040,78,80,2
93,4200,48,80,1
120,3780,60,130,2
102,3780,60,80,2
93,5040,48,100,2
93,3780,60,100,2
120,4200,48,100,2
107,5040,156,80,2
100,5040,156,104,2
121,5040,156,64,2
100,4200,96,64,2
121,3780,120,104,2
107,3780,120,64,2
100,5040,96,80,2
100,3780,120,80,2
121,4200,96,80,2
126,5040,100,150,2
105,3780,130,120,2
126,3780,80,120,2
112,3780,130,195,2
112,4200,80,195,2
105,4200,130,150,2
105,5040,100,120,2
105,4200,100,195,2
112,5040,100,195,2
132,5040,117,65,2
122,5040,117,84,2
122,4200,72,52,1
152,5040,117,52,1
152,3780,90,84,2
132,3780,90,52,1
122,5040,72,65,1
122,3780,90,65,1
152,4200,72,65,1
167,4200,80,120,1
167,4200,104,195,2
167,3780,104,150,2
126,3780,64,195,2
140,4200,104,120,2
140,3780,64,150,2
140,5040,64,120,2
167,5040,64,195,2
140,4200,80,150,2
136,4200,70,36,2
136,3780,91,45,1
136,4200,91,58,1
106,3780,56,58,1
116,4200,91,36,2
116,5040,56,36,2
116,3780,56,45,2
136,5040,56,58,2
116,4200,70,45,1
103,5040,0,0,1
82,3780,0,0,1
103,3780,0,0,1
89,3780,0,0,1
89,4200,0,0,1
82,4200,0,0,1
82,5040,0,0,1
82,4200,0,0,1
89,5040,0,0,1
94,5040,97,25,1
86,5040,97,32,1
111,5040,97,20,3
86,4200,60,20,1
111,3780,75,32,3
94,3780,75,20,3
86,5040,60,25,3
86,3780,75,25,1
111,4200,60,25,3
103,179,60,40,2
82,134,78,32,2
103,134,48,32,2
89,134,78,52,1
89,149,48,52,2
82,149,78,40,2
82,179,60,32,2
82,149,60,52,2
89,179,60,52,1
61,209,0,0,2
61,157,0,0,2
51,157,0,0,2
54,157,0,0,2
54,174,0,0,2
51,209,0,0,2
51,174,0,0,2
54,209,0,0,2
51,174,0,0,2
97,266,78,40,2
90,266,78,52,2
111,266,78,32,2
90,222,48,32,2
111,200,60,52,2
97,200,60,32,2
90,266,48,40,2
90,200,60,40,2
111,222,48,40,2
115,271,117,45,2
131,271,117,36,2
107,271,117,58,2
107,226,72,36,3
131,203,90,58,2
107,271,72,45,3
115,203,90,36,2
131,226,72,45,3
107,203,90,45,3
215,62,150,65,2
164,47,195,52,2
215,47,120,52,2
181,47,195,84,2
181,52,120,84,2
164,52,195,65,2
164,62,150,52,2
164,52,150,84,2
181,62,150,84,2
162,40,120,48,2
162,40,156,78,2
162,36,156,60,2
126,36,96,78,2
138,40,156,48,2
138,36,96,60,2
138,48,96,48,2
162,48,96,78,2
138,40,120,60,2
125,43,0,0,2
98,32,0,0,2
125,32,0,0,2
107,32,0,0,2
107,36,0,0,2
98,36,0,0,2
98,43,0,0,2
98,36,0,0,2
107,43,0,0,2
147,54,0,0,2
134,54,0,0,2
173,54,0,0,2
134,45,0,0,2
173,40,0,0,2
147,40,0,0,2
134,54,0,0,2
134,40,0,0,1
173,45,0,0,2
192,74,0,0,2
174,74,0,0,2
228,74,0,0,2
174,62,0,0,2
228,56,0,0,2
192,56,0,0,2
174,74,0,0,2
174,56,0,0,2
228,62,0,0,2
136,38,90,40,2
136,38,117,65,2
136,34,117,50,2
106,34,72,65,2
116,38,117,40,1
116,34,72,50,2
116,46,72,40,3
136,46,72,65,2
116,38,90,50,2
98,35,90,12,2
98,35,117,19,2
98,31,117,15,2
77,31,72,19,2
84,35,117,12,1
84,31,72,15,2
84,42,72,12,2
98,42,72,19,2
84,35,90,15,2
113,38,0,0,2
88,29,0,0,2
113,29,0,0,2
96,29,0,0,2
96,32,0,0,2
88,32,0,0,1
88,38,0,0,1
88,32,0,0,2
96,38,0,0,1
123,25,0,0,2
123,25,0,0,1
123,22,0,0,1
102,22,0,0,1
109,25,0,0,2
109,22,0,0,2
109,30,0,0,2
123,30,0,0,2
109,25,0,0,1
87,54,195,90,2
103,54,195,72,2
79,54,195,117,2
79,45,120,72,2
103,40,150,117,2
87,40,150,72,2
79,54,120,90,2
103,45,120,90,2
79,40,150,90,2
150,48,0,0,2
118,36,0,0,2
150,36,0,0,2
129,36,0,0,2
129,40,0,0,2
118,40,0,0,1
118,48,0,0,2
118,40,0,0,2
129,48,0,0,2
148,40,75,48,2
148,40,97,78,2
148,36,97,60,2
114,36,60,78,2
125,40,97,48,2
125,36,60,60,2
125,48,60,48,2
148,48,60,78,2
125,40,75,60,2
89,30,0,0,2
82,30,0,0,2
103,30,0,0,2
82,25,0,0,1
103,22,0,0,2
89,22,0,0,2
82,30,0,0,2
82,22,0,0,2
103,25,0,0,2
162,22,60,28,2
162,22,78,45,2
162,20,78,35,1
123,20,48,45,1
136,22,78,28,1
136,20,48,35,3
136,26,48,28,3
162,26,48,45,3
136,22,60,35,2
68,13,65,24,2
78,13,65,19,2
63,13,65,31,2
63,11,40,19,2
78,10,50,31,2
63,13,40,24,2
68,10,50,19,2
78,11,40,24,2
63,10,50,24,2
72,12,52,60,2
79,12,52,48,2
69,12,52,78,2
69,10,32,48,2
79,9,40,78,2
69,12,32,60,2
72,9,40,48,2
79,10,32,60,2
69,9,40,60,2
108,20,100,32,2
108,20,130,52,2
108,18,130,40,2
84,18,80,52,2
92,20,130,32,2
92,18,80,40,2
92,24,80,32,2
108,24,80,52,2
92,20,100,40,2
150,76,0,0,2
150,76,0,0,1
150,68,0,0,1
120,68,0,0,1
130,76,0,0,1
130,68,0,0,1
130,91,0,0,2
150,91,0,0,1
130,76,0,0,1
97,52,0,0,2
90,52,0,0,2
111,52,0,0,1
90,43,0,0,1
111,39,0,0,2
97,39,0,0,1
90,52,0,0,1
90,39,0,0,2
111,43,0,0,2
125,100,117,50,2
114,100,117,65,2
146,100,117,40,2
114,83,72,40,1
146,75,90,65,2
125,75,90,40,1
114,100,72,50,1
114,75,90,50,1
146,83,72,50,1
67,137,210,50,2
67,103,168,40,2
55,103,273,40,1
59,103,273,65,1
59,114,168,65,2
55,137,210,40,2
55,114,273,50,2
59,137,210,65,2
55,114,210,65,2
105,42,91,20,2
120,42,91,16,2
97,42,91,26,2
97,35,56,16,2
120,31,70,26,2
105,31,70,16,2
97,42,56,20,2
120,35,56,20,2
97,31,70,20,2
92,60,0,0,2
84,60,0,0,2
107,60,0,0,1
84,50,0,0,1
107,45,0,0,2
92,45,0,0,2
84,60,0,0,2
84,45,0,0,2
107,50,0,0,2
158,60,100,40,2
126,45,130,32,2
158,45,80,32,3
137,45,130,52,2
137,50,80,52,2
126,50,130,40,3
126,60,100,32,3
126,50,100,52,2
137,60,100,52,3
81,3120,78,45,2
74,3120,78,58,2
95,3120,78,36,3
74,2600,48,36,1
95,2340,60,58,2
81,2340,60,36,3
74,3120,48,45,3
74,2340,60,45,1
95,2600,48,45,2
131,3120,0,0,2
102,2340,0,0,1
131,2340,0,0,1
112,2340,0,0,1
112,2600,0,0,2
102,2600,0,0,2
102,3120,0,0,2
102,2600,0,0,2
112,3120,0,0,1
54,3120,65,12,1
61,3120,65,10,1
51,3120,65,16,1
51,2600,40,10,1
61,2340,50,16,1
54,2340,50,10,1
51,3120,40,12,1
61,2600,40,12,1
51,2340,50,12,1
113,2600,0,0,2
113,2600,0,0,1
113,2340,0,0,1
92,2340,0,0,1
99,2600,0,0,2
99,2340,0,0,2
99,3120,0,0,2
113,3120,0,0,2
99,2600,0,0,1
216,2600,0,0,2
216,2600,0,0,1
216,2340,0,0,1
168,2340,0,0,1
184,2600,0,0,1
184,2340,0,0,1
184,3120,0,0,2
216,3120,0,0,2
184,2600,0,0,1
92,3120,78,35,2
85,3120,78,45,2
106,3120,78,28,2
85,2600,48,28,1
106,2340,60,45,2
92,2340,60,28,2
85,3120,48,35,3
85,2340,60,35,2
106,2600,48,35,2
117,3120,0,0,2
131,3120,0,0,1
110,3120,0,0,2
110,2600,0,0,1
131,2340,0,0,1
117,2340,0,0,1
110,3120,0,0,1
110,2340,0,0,1
131,2600,0,0,1
49,3120,0,0,2
58,3120,0,0,2
45,3120,0,0,2
45,2600,0,0,1
58,2340,0,0,2
45,3120,0,0,2
49,2340,0,0,1
58,2600,0,0,2
45,2340,0,0,2
89,3120,97,40,2
82,3120,97,52,2
103,3120,97,32,2
82,2600,60,32,2
103,2340,75,52,2
89,2340,75,32,2
82,3120,60,40,2
82,2340,75,40,2
103,2600,60,40,2
59,3120,0,0,2
59,2340,0,0,2
49,2340,0,0,1
52,2340,0,0,2
52,2600,0,0,2
49,3120,0,0,2
49,2600,0,0,2
52,3120,0,0,1
49,2600,0,0,2
57,3120,78,25,2
64,3120,78,20,2
54,3120,78,32,2
54,2600,48,20,1
64,2340,60,32,2
54,3120,48,25,3
57,2340,60,20,3
64,2600,48,25,2
54,2340,60,25,1
116,3120,0,0,1
102,2340,0,0,2
95,2340,0,0,2
116,2340,0,0,1
102,2600,0,0,2
95,2600,0,0,1
95,3120,0,0,1
95,2600,0,0,2
102,3120,0,0,1
158,3120,0,0,2
122,2340,0,0,1
158,2340,0,0,1
134,2340,0,0,1
134,2600,0,0,1
122,2600,0,0,1
122,3120,0,0,2
122,2600,0,0,1
134,3120,0,0,1
108,3120,0,0,2
87,2340,0,0,2
108,2340,0,0,2
94,2340,0,0,2
94,2600,0,0,2
87,2600,0,0,2
87,3120,0,0,2
87,2600,0,0,2
94,3120,0,0,1
162,3120,0,0,2
148,3120,0,0,2
191,3120,0,0,2
148,2600,0,0,2
191,2340,0,0,2
162,2340,0,0,2
148,3120,0,0,1
148,2340,0,0,1
191,2600,0,0,2
104,2600,110,80,1
104,2600,143,130,2
104,2340,143,100,1
83,2340,88,130,1
90,2600,143,80,2
90,2340,88,100,2
90,3120,88,80,2
104,3120,88,130,1
90,2600,110,100,1
54,3120,0,0,2
51,3120,0,0,2
61,3120,0,0,2
51,2600,0,0,1
61,2340,0,0,2
54,2340,0,0,1
51,3120,0,0,2
51,2340,0,0,1
61,2600,0,0,2
133,3120,0,0,2
122,3120,0,0,1
154,3120,0,0,1
122,2600,0,0,1
154,2340,0,0,1
133,2340,0,0,1
122,3120,0,0,1
122,2340,0,0,1
154,2600,0,0,1
103,3120,60,40,2
82,2340,78,32,2
103,2340,48,32,2
89,2340,78,52,1
89,2600,48,52,2
82,2600,78,40,2
82,3120,60,32,1
82,2600,60,52,1
89,3120,60,52,1
61,2600,40,20,1
61,2340,52,25,1
61,2600,52,32,2
51,2340,32,32,1
54,2600,52,20,2
54,3120,32,20,2
54,2340,32,25,1
54,2600,40,25,1
61,3120,32,32,2
82,3120,117,100,2
75,3120,117,130,2
96,3120,117,80,2
75,2600,72,80,1
96,2340,90,130,1
82,2340,90,80,3
75,3120,72,100,2
75,2340,90,100,2
96,2600,72,100,3
55,3120,52,35,2
62,3120,52,28,1
52,3120,52,45,2
52,2600,32,28,1
62,2340,40,45,2
52,3120,32,35,2
55,2340,40,28,2
62,2600,32,35,2
52,2340,40,35,1
92,3120,60,40,2
92,2340,48,32,1
75,2340,78,32,1
81,2340,78,52,1
81,2600,48,52,1
75,3120,60,32,2
75,2600,78,40,1
81,3120,60,52,1
75,2600,60,52,1
150,3120,156,50,2
139,3120,156,65,2
171,3120,156,40,2
139,2600,96,40,2
171,2340,120,65,2
150,2340,120,40,2
139,3120,96,50,2
139,2340,120,50,2
171,2600,96,50,2
51,2600,50,20,2
51,2340,65,25,2
51,2600,65,32,2
41,2340,40,32,2
44,2600,65,20,2
44,3120,40,20,2
44,2340,40,25,2
44,2600,50,25,2
